distribution,true_mean,true_variance,n,rep,method,lower,upper,width,sqrt_n_width,normalized_halfwidth,covered,empty_center_component,backend,runtime_seconds,u_plus,u_minus
"Uniform(0,1)",0.5,0.08333333333333333,10,19,Gaffke,0.25818671628610157,0.7416330717973222,0.4834463555112206,1.5287916099229533,2.647944742571575,True,False,bspline-exact,0.00032830238342285156,,
"Uniform(0,1)",0.5,0.08333333333333333,50,19,STaR,0.40457314735093663,0.6520768629077549,0.24750371555681827,1.750115556390926,3.0312890627857585,True,False,direct-two-arm,0.00022220611572265625,,
"Uniform(0,1)",0.5,0.08333333333333333,50,19,Probit-STaR,0.4134385410134582,0.6437378498489974,0.23029930883553917,1.6284620298018473,2.820578973813543,True,False,randomized,0.0003514289855957031,0.29934328495437557,0.18732637280748976
"Uniform(0,1)",0.5,0.08333333333333333,50,19,Gaffke,0.4077411352127554,0.6373214008455209,0.2295802656327655,1.6233776265553739,2.811772529064483,True,False,bspline-exact,0.00039267539978027344,,
"Uniform(0,1)",0.5,0.08333333333333333,100,19,STaR,0.4119662375202807,0.5770668985785585,0.1651006610582778,1.651006610582778,2.859627333161456,True,False,direct-two-arm,0.0002987384796142578,,
"Uniform(0,1)",0.5,0.08333333333333333,100,19,Probit-STaR,0.37497043306891564,0.5992290239379441,0.22425859086902844,2.2425859086902844,3.884272734189592,True,False,randomized,0.0005669593811035156,0.8227074107087319,0.8729458194060117
"Uniform(0,1)",0.5,0.08333333333333333,100,19,Gaffke,0.4086142185392467,0.5689958512489093,0.1603816327096626,1.603816327096626,2.7778913645398617,True,False,bspline-exact,0.00039577484130859375,,
"Uniform(0,1)",0.5,0.08333333333333333,500,19,STaR,0.46460508951930646,0.5324957854726282,0.06789069595332176,1.5180821119139734,2.6293953478964647,True,False,direct-two-arm,0.0008561611175537109,,
"Uniform(0,1)",0.5,0.08333333333333333,500,19,Probit-STaR,0.4674744606932657,0.5226790523594322,0.055204591666166536,1.2344121963566677,2.138064641572438,True,False,randomized,0.0021712779998779297,0.24099128390184665,0.014337262236579384
"Uniform(0,1)",0.5,0.08333333333333333,500,19,Gaffke,0.46624984478184556,0.5328662519006533,0.06661640711880773,1.48958814734455,2.580042353553156,True,False,bspline-exact,0.004149198532104492,,
"Uniform(0,1)",0.5,0.08333333333333333,1000,19,STaR,0.4760548236518889,0.5245767207553502,0.04852189710346133,1.5343971123926456,2.6576537576510355,True,False,direct-two-arm,0.0016467571258544922,,
"Uniform(0,1)",0.5,0.08333333333333333,1000,19,Probit-STaR,0.47316262999822245,0.5228837189334348,0.04972108893521232,1.572318887790671,2.723336199353631,True,False,randomized,0.0044002532958984375,0.7509132424283542,0.2533421858215722
"Uniform(0,1)",0.5,0.08333333333333333,1000,19,Gaffke,0.47630740915132713,0.5240960547157405,0.04778864556441337,1.511209662780491,2.6174919168248403,True,False,bspline-exact,0.01803135871887207,,
"Uniform(0,1)",0.5,0.08333333333333333,5000,19,STaR,0.4898628606641521,0.5117902433784629,0.021927382714310828,1.5505001010961872,2.685544952239277,True,False,direct-two-arm,0.008057355880737305,,
"Uniform(0,1)",0.5,0.08333333333333333,5000,19,Probit-STaR,0.4880987660100278,0.5100902389561137,0.021991472946085944,1.5550319648457873,2.693394370506564,True,False,randomized,0.020125865936279297,0.9449574170448409,0.08578332302248493
"Uniform(0,1)",0.5,0.08333333333333333,5000,19,Gaffke,0.4900121031133881,0.5112812373832679,0.021269134269879808,1.50395490721992,2.604926311597439,True,False,bspline-exact,0.4706392288208008,,
"Uniform(0,1)",0.5,0.08333333333333333,10000,19,STaR,0.49464712221663476,0.5099856698009135,0.015338547584278772,1.5338547584278772,2.65671437302837,True,False,direct-two-arm,0.01466822624206543,,
"Uniform(0,1)",0.5,0.08333333333333333,10000,19,Probit-STaR,0.49530366094348144,0.5102972668937813,0.01499360595029986,1.499360595029986,2.5969687294586397,True,False,randomized,0.039101600646972656,0.21304296074663176,0.6634936415548036
"Uniform(0,1)",0.5,0.08333333333333333,10000,19,Gaffke,0.49495589439030796,0.5098837291519771,0.014927834761669145,1.4927834761669145,2.58557682542038,True,False,cornish-fisher,0.027416706085205078,,
"Uniform(0,1)",0.5,0.08333333333333333,50000,19,STaR,0.49839557399552825,0.5053159659048445,0.006920391909316259,1.5474466740170716,2.680256261401042,True,False,direct-two-arm,0.09607505798339844,,
"Uniform(0,1)",0.5,0.08333333333333333,50000,19,Probit-STaR,0.4981476280167201,0.5050922327837644,0.006944604767044282,1.5528608335980105,2.689633860875514,True,False,randomized,0.17946290969848633,0.8068543253398832,0.5292982234813871
"Uniform(0,1)",0.5,0.08333333333333333,50000,19,Gaffke,0.49836883552745315,0.5050305023304265,0.0066616668029733095,1.4895939814902017,2.5800524585898432,True,False,cornish-fisher,0.013499021530151367,,
"Uniform(0,1)",0.5,0.08333333333333333,100000,19,STaR,0.49835497167210874,0.5031572247194669,0.0048022530473581515,1.5186057530136206,2.630302320885985,True,False,direct-two-arm,0.14698004722595215,,
"Uniform(0,1)",0.5,0.08333333333333333,100000,19,Probit-STaR,0.49838455973112805,0.502653333609443,0.004268773878314924,1.3499048271705618,2.3381037460418974,True,False,randomized,0.3550224304199219,0.06630255642887783,0.01653839590331385
"Uniform(0,1)",0.5,0.08333333333333333,100000,19,Gaffke,0.49820418645120434,0.5029193913796719,0.0047152049284675535,1.4910787208408787,2.5826241025812124,True,False,cornish-fisher,0.014009475708007812,,
"Uniform(0,1)",0.5,0.08333333333333333,500000,19,STaR,0.4983627741891865,0.5005267989995941,0.002164024810407561,1.5301966180951192,2.6503782881108164,True,False,direct-two-arm,0.6270899772644043,,
"Uniform(0,1)",0.5,0.08333333333333333,500000,19,Probit-STaR,0.4984602967143389,0.5005207845304362,0.002060487816097356,1.4569849073147003,2.523571885330093,True,False,randomized,1.800365686416626,0.023350063907500607,0.7885128543441124
"Uniform(0,1)",0.5,0.08333333333333333,500000,19,Gaffke,0.49837915000401595,0.5004821370530437,0.002102987049027727,1.4870364031149923,2.575622602899641,True,False,cornish-fisher,0.019347667694091797,,
"Uniform(0,1)",0.5,0.08333333333333333,1000000,19,STaR,0.4991571518345155,0.5006124069307589,0.0014552550962434463,1.4552550962434463,2.5205757646671856,True,False,direct-two-arm,1.2204563617706299,,
"Uniform(0,1)",0.5,0.08333333333333333,1000000,19,Probit-STaR,0.499185161321575,0.5007125560378605,0.0015273947162854906,1.5273947162854906,2.6455252518187202,True,False,randomized,3.6374194622039795,0.7939601937889404,0.627514074037358
"Uniform(0,1)",0.5,0.08333333333333333,1000000,19,Gaffke,0.4992145159232106,0.5007022938273262,0.0014877779041156391,1.4877779041156391,2.576906920306625,True,False,cornish-fisher,0.03155922889709473,,
"Uniform(0,1)",0.5,0.08333333333333333,10,20,STaR,0.13736679125618514,0.7156769275538608,0.5783101362976757,1.8287772246630705,3.1675350688412416,True,False,direct-two-arm,0.0003044605255126953,,
"Uniform(0,1)",0.5,0.08333333333333333,10,20,Probit-STaR,0.07581268128673777,0.8320939201696875,0.7562812388829497,2.3915712665240174,4.142322943541448,True,False,randomized,0.00015115737915039062,0.8082868588543529,0.6535134258327437
"Uniform(0,1)",0.5,0.08333333333333333,10,20,Gaffke,0.21806182524815199,0.684807314043758,0.46674548879560607,1.4759788322027159,2.5564703282712826,True,False,bspline-exact,0.0003066062927246094,,
"Uniform(0,1)",0.5,0.08333333333333333,50,20,STaR,0.4444552613717099,0.6765570860316852,0.2321018246599753,1.6412077414283959,2.8426551939293465,True,False,direct-two-arm,0.0002608299255371094,,
"Uniform(0,1)",0.5,0.08333333333333333,50,20,Probit-STaR,0.42902874309562,0.7650062154534716,0.3359774723578516,2.375719490301527,4.114866861733882,True,False,randomized,0.0004093647003173828,0.527692493174505,0.9696914086024686
"Uniform(0,1)",0.5,0.08333333333333333,50,20,Gaffke,0.4411257602328467,0.6557162042062978,0.21459044397345112,1.517383581114592,2.628185457061284,True,False,bspline-exact,0.0003399848937988281,,
"Uniform(0,1)",0.5,0.08333333333333333,100,20,STaR,0.4245278875580536,0.5776966934998402,0.1531688059417866,1.5316880594178661,2.6529615402583215,True,False,direct-two-arm,0.0002613067626953125,,
"Uniform(0,1)",0.5,0.08333333333333333,100,20,Probit-STaR,0.40998558425798315,0.61499418858566,0.20500860432767687,2.0500860432767687,3.5508531868432116,True,False,randomized,0.0005125999450683594,0.5807004516066786,0.9561425409246609
"Uniform(0,1)",0.5,0.08333333333333333,100,20,Gaffke,0.43074232720012656,0.5825526056475,0.15181027844737344,1.5181027844737343,2.629431153820293,True,False,bspline-exact,0.00042891502380371094,,
"Uniform(0,1)",0.5,0.08333333333333333,500,20,STaR,0.4705911757471928,0.5347741191023947,0.06418294335520192,1.4351742433824992,2.4857947072527105,True,False,direct-two-arm,0.000904083251953125,,
"Uniform(0,1)",0.5,0.08333333333333333,500,20,Probit-STaR,0.4673538178738975,0.5354703740010034,0.06811655612710588,1.5231324989338855,2.638142874812839,True,False,randomized,0.0021724700927734375,0.15603251167989352,0.7060810318029223
"Uniform(0,1)",0.5,0.08333333333333333,500,20,Gaffke,0.46643154246046525,0.5329051616196488,0.0664736191591836,1.4863953115036694,2.5745121996565237,True,False,bspline-exact,0.004267454147338867,,
"Uniform(0,1)",0.5,0.08333333333333333,1000,20,STaR,0.4786119816643293,0.5261927517143838,0.047580770050054566,1.5046360618289625,2.60610610598811,True,False,direct-two-arm,0.0016553401947021484,,
"Uniform(0,1)",0.5,0.08333333333333333,1000,20,Probit-STaR,0.4815315789642851,0.5243882433292839,0.0428566643649988,1.3552467231076997,2.3473561812137658,True,False,randomized,0.004324913024902344,0.09064761403072297,0.3236311918820176
"Uniform(0,1)",0.5,0.08333333333333333,1000,20,Gaffke,0.4788801090109435,0.5253304707676082,0.04645036175666467,1.4688894128984031,2.544191093840053,True,False,bspline-exact,0.016924619674682617,,
"Uniform(0,1)",0.5,0.08333333333333333,5000,20,STaR,0.48830793272571027,0.5087314550758391,0.020423522350128787,1.444161114949108,2.501360425407173,True,False,direct-two-arm,0.0075495243072509766,,
"Uniform(0,1)",0.5,0.08333333333333333,5000,20,Probit-STaR,0.48677935278153095,0.5062221143283738,0.01944276154684288,1.3748108534765648,2.3812422490185416,True,False,randomized,0.02030014991760254,0.19738778123265044,0.08856526062363634
"Uniform(0,1)",0.5,0.08333333333333333,5000,20,Gaffke,0.4863415030827127,0.5074456400044955,0.021104136921782868,1.4922878328482057,2.5847183460099443,True,False,bspline-exact,0.42484068870544434,,
"Uniform(0,1)",0.5,0.08333333333333333,10000,20,STaR,0.48810057323786926,0.5032194483431742,0.015118875105304963,1.5118875105304963,2.6186659835676456,True,False,direct-two-arm,0.015138626098632812,,
"Uniform(0,1)",0.5,0.08333333333333333,10000,20,Probit-STaR,0.4896833891093707,0.5025950806933412,0.012911691583970542,1.2911691583970542,2.2363705835096455,True,False,randomized,0.03917288780212402,0.017075681048569824,0.052468767019033136
"Uniform(0,1)",0.5,0.08333333333333333,10000,20,Gaffke,0.48868737161086656,0.5036530646432051,0.014965693032338578,1.4965693032338578,2.5921340702489957,True,False,cornish-fisher,0.014271020889282227,,
"Uniform(0,1)",0.5,0.08333333333333333,50000,20,STaR,0.4959057782781949,0.5026343451745581,0.006728566896363197,1.504553297142289,2.605962753345719,True,False,direct-two-arm,0.09559917449951172,,
"Uniform(0,1)",0.5,0.08333333333333333,50000,20,Probit-STaR,0.4957059827576941,0.5028219643885881,0.007115981630893942,1.591181865331867,2.756007834837013,True,False,randomized,0.18377900123596191,0.9409488303936115,0.5592645098019186
"Uniform(0,1)",0.5,0.08333333333333333,50000,20,Gaffke,0.49610555078490515,0.5027804622718035,0.0066749114868983606,1.492555582849893,2.585182102616594,True,False,cornish-fisher,0.027734756469726562,,
"Uniform(0,1)",0.5,0.08333333333333333,100000,20,STaR,0.4973711179527385,0.5019866333505376,0.0046155153977991414,1.4595541232623397,2.52802189788702,True,False,direct-two-arm,0.15924930572509766,,
"Uniform(0,1)",0.5,0.08333333333333333,100000,20,Probit-STaR,0.49762570331690237,0.5023579613121514,0.004732257995249012,1.4964713740529152,2.5919644519320593,True,False,randomized,0.3561887741088867,0.5527456522576012,0.3576223066240184
"Uniform(0,1)",0.5,0.08333333333333333,100000,20,Gaffke,0.4976869578229439,0.5024051386265728,0.004718180803628846,1.4920197751950794,2.5842540565353724,True,False,cornish-fisher,0.012505292892456055,,
"Uniform(0,1)",0.5,0.08333333333333333,10,21,STaR,0.10607258249482093,0.6532884189532777,0.5472158364584567,1.730448414922931,2.9972245745235466,True,False,direct-two-arm,0.00032973289489746094,,
"Uniform(0,1)",0.5,0.08333333333333333,10,21,Probit-STaR,0.062837264548711,0.8353589536349202,0.7725216890862092,2.4429280793928623,4.231275552745093,True,False,randomized,0.0001556873321533203,0.6860420386067885,0.880883368976957
"Uniform(0,1)",0.5,0.08333333333333333,10,21,Gaffke,0.17544946099017186,0.6445559659051826,0.4691065049150107,1.4834450207324066,2.5694021461435947,True,False,bspline-exact,0.00029397010803222656,,
"Uniform(0,1)",0.5,0.08333333333333333,50,21,STaR,0.36380825119105953,0.6011831075516496,0.23737485636059008,1.6784937061575593,2.9072363792494786,True,False,direct-two-arm,0.00017070770263671875,,
"Uniform(0,1)",0.5,0.08333333333333333,50,21,Probit-STaR,0.4043165964344102,0.7377438370119562,0.333427240577546,2.357686628447012,4.083633028795991,True,False,randomized,0.000286102294921875,0.06589933046742646,0.9958095526914901
