distribution,true_mean,true_variance,n,rep,method,calibration,lower,upper,width,sqrt_n_width,covered,empty,runtime_seconds,score_evaluations,topology_escalated,backend
"Beta(50,50)",0.5,0.0024752475247524,10000,2,Original STaR,randomized_markov,0.4985780697582874,0.5012156052839316,0.0026375355256441,0.2637535525644163,True,False,0.0059487409889698,90,False,
"Beta(50,50)",0.5,0.0024752475247524,10000,2,Squared-hinge STaR,randomized_markov,0.4986123708294383,0.501229700264318,0.0026173294348796,0.2617329434879689,True,False,0.0143297428730875,90,False,
"Beta(50,50)",0.5,0.0024752475247524,10000,2,Efficient betting,randomized_markov,0.498418138360339,0.50105704623211,0.002638907871771,0.2638907871771012,True,False,0.010512142907828,123,False,
"Beta(50,50)",0.5,0.0024752475247524,10000,2,Gaffke,not_applicable,0.4983842647443379,0.5010587600840793,0.0026744953397414,0.2674495339741456,True,False,0.0002114300150424,0,False,cornish-fisher-moments
"Beta(50,50)",0.5,0.0024752475247524,100000,2,Original STaR,deterministic_markov,0.499461391718337,0.5003117623804677,0.0008503706621306,0.268910814771842,True,False,0.0540370380040258,94,False,
"Beta(50,50)",0.5,0.0024752475247524,100000,2,Squared-hinge STaR,deterministic_markov,0.4994553416996905,0.5003150992464223,0.0008597575467317,0.2718792083190928,True,False,0.1372584269847721,94,False,
"Beta(50,50)",0.5,0.0024752475247524,100000,2,Efficient betting,deterministic_markov,0.4994702736350851,0.5002849870897765,0.0008147134546914,0.2576350157209274,True,False,0.0845173299312591,123,False,
"Beta(50,50)",0.5,0.0024752475247524,100000,2,Original STaR,randomized_markov,0.499461391718337,0.5003116064521521,0.000850214733815,0.2688615059089433,True,False,0.0510335669387131,94,False,
"Beta(50,50)",0.5,0.0024752475247524,100000,2,Squared-hinge STaR,randomized_markov,0.4994553416996905,0.5003150992464223,0.0008597575467317,0.2718792083190928,True,False,0.1397690160665661,94,False,
"Beta(50,50)",0.5,0.0024752475247524,100000,2,Efficient betting,randomized_markov,0.4994702928262624,0.500281945288173,0.0008116524619106,0.256667044812061,True,False,0.0834586869459599,123,False,
"Beta(50,50)",0.5,0.0024752475247524,100000,2,Gaffke,not_applicable,0.4994653211326086,0.500285653874369,0.0008203327417603,0.2594119903173446,True,False,0.000280390959233,0,False,cornish-fisher-moments
"Beta(50,50)",0.5,0.0024752475247524,1000000,2,Original STaR,deterministic_markov,0.4998907607382064,0.500154161714904,0.0002634009766976,0.2634009766976364,True,False,0.5235683610662818,98,False,
"Beta(50,50)",0.5,0.0024752475247524,1000000,2,Squared-hinge STaR,deterministic_markov,0.4998897539971105,0.5001546650854518,0.0002649110883412,0.2649110883412575,True,False,1.331560636172071,98,False,
"Beta(50,50)",0.5,0.0024752475247524,1000000,2,Efficient betting,deterministic_markov,0.4998952633611841,0.5001521448161702,0.000256881454986,0.2568814549860909,True,False,0.8666942259296775,123,False,
"Beta(50,50)",0.5,0.0024752475247524,1000000,2,Original STaR,randomized_markov,0.4998907607382064,0.500154161714904,0.0002634009766976,0.2634009766976364,True,False,0.5221981189679354,98,False,
"Beta(50,50)",0.5,0.0024752475247524,1000000,2,Squared-hinge STaR,randomized_markov,0.4998897539971105,0.5001546650854518,0.0002649110883412,0.2649110883412575,True,False,1.3220030588563532,98,False,
"Beta(50,50)",0.5,0.0024752475247524,1000000,2,Efficient betting,randomized_markov,0.4998956976416568,0.5001521265946118,0.000256428952955,0.2564289529550234,True,False,0.8552848950494081,123,False,
"Beta(50,50)",0.5,0.0024752475247524,1000000,2,Gaffke,not_applicable,0.4998949247230639,0.500152268642442,0.000257343919378,0.2573439193780946,True,False,0.0006912581156939,0,False,cornish-fisher-moments
"Beta(50,50)",0.5,0.0024752475247524,10000000,2,Original STaR,deterministic_markov,0.4999662251762444,0.5000509470324568,8.472185621233308e-05,0.2679140332282585,True,False,5.285311774117872,100,False,
"Beta(50,50)",0.5,0.0024752475247524,10000000,2,Squared-hinge STaR,deterministic_markov,0.4999656073151937,0.5000515399294246,8.593261423095466e-05,0.2717427862624153,True,False,13.106618758989498,100,False,
"Beta(50,50)",0.5,0.0024752475247524,10000000,2,Efficient betting,deterministic_markov,0.4999681439300556,0.5000492464743315,8.110254427584618e-05,0.2564687639463252,True,False,8.288429501000792,123,False,
"Beta(50,50)",0.5,0.0024752475247524,10000000,2,Original STaR,randomized_markov,0.4999662251762444,0.5000509470324568,8.472185621233308e-05,0.2679140332282585,True,False,5.303341872990131,100,False,
"Beta(50,50)",0.5,0.0024752475247524,10000000,2,Squared-hinge STaR,randomized_markov,0.4999656073151937,0.5000515399294246,8.593261423095466e-05,0.2717427862624153,True,False,13.069633837090803,100,False,
"Beta(50,50)",0.5,0.0024752475247524,10000000,2,Efficient betting,randomized_markov,0.4999681458503696,0.5000492263110338,8.10804606641291e-05,0.2563989294343365,True,False,8.249287034152076,123,False,
"Beta(50,50)",0.5,0.0024752475247524,10000000,2,Gaffke,not_applicable,0.4999680852028214,0.5000492274427244,8.114223990302039e-05,0.2565942925413446,True,False,0.0057972050271928,0,False,cornish-fisher-moments
"Beta(20,80)",0.2,0.0015841584158415,1000,0,Original STaR,deterministic_markov,0.1961364603660573,0.2055221845037854,0.009385724137728,0.2968026576524057,True,False,0.0014599920250475,89,False,
"Beta(20,80)",0.2,0.0015841584158415,1000,0,Squared-hinge STaR,deterministic_markov,0.1961712895165384,0.2055304627366534,0.0093591732201149,0.2959630439161558,True,False,0.0027433589566498,89,False,
"Beta(20,80)",0.2,0.0015841584158415,1000,0,Efficient betting,deterministic_markov,0.1957568051529953,0.2048869893279544,0.009130184174959,0.288721774496959,True,False,0.0015747281722724,124,False,
"Beta(20,80)",0.2,0.0015841584158415,1000,0,Original STaR,randomized_markov,0.1961397413729867,0.2043060919046682,0.0081663505316815,0.2582426785144073,True,False,0.0014164689928293,89,False,
"Beta(20,80)",0.2,0.0015841584158415,1000,0,Squared-hinge STaR,randomized_markov,0.1961712895165384,0.2043129567807051,0.0081416672641666,0.2574621250599832,True,False,0.0024376099463552,89,False,
"Beta(20,80)",0.2,0.0015841584158415,1000,0,Efficient betting,randomized_markov,0.1958825317853898,0.2038384105761121,0.0079558787907223,0.2515869776690861,True,False,0.0014165400061756,123,False,
"Beta(20,80)",0.2,0.0015841584158415,1000,0,Gaffke,not_applicable,0.1960033802492519,0.2047490894721295,0.0087457092228775,0.2765636089783411,True,False,0.0181381669826805,0,False,bspline-exact
"Beta(20,80)",0.2,0.0015841584158415,10000,0,Original STaR,deterministic_markov,0.1982630138157323,0.2005075779183269,0.0022445641025946,0.2244564102594659,True,False,0.0056455580051988,90,False,
"Beta(20,80)",0.2,0.0015841584158415,10000,0,Squared-hinge STaR,deterministic_markov,0.1982415358710338,0.2005212096765857,0.0022796738055518,0.2279673805551829,True,False,0.0142871239222586,90,False,
"Beta(20,80)",0.2,0.0015841584158415,10000,0,Efficient betting,deterministic_markov,0.1982738808144336,0.2004370872184759,0.0021632064040423,0.2163206404042328,True,False,0.010360135929659,123,False,
"Beta(20,80)",0.2,0.0015841584158415,10000,0,Original STaR,randomized_markov,0.1982630138157323,0.2003444723456727,0.0020814585299404,0.2081458529940461,True,False,0.0057203890755772,90,False,
"Beta(20,80)",0.2,0.0015841584158415,10000,0,Squared-hinge STaR,randomized_markov,0.1982415358710338,0.2003450271265321,0.0021034912554982,0.2103491255498246,True,False,0.0146211250685155,90,False,
"Beta(20,80)",0.2,0.0015841584158415,10000,0,Efficient betting,randomized_markov,0.1982818306412536,0.2003021840222551,0.0020203533810015,0.202035338100151,True,False,0.0110534979030489,123,False,
"Beta(20,80)",0.2,0.0015841584158415,10000,0,Gaffke,not_applicable,0.1982841995679589,0.2004710565096639,0.0021868569417049,0.2186856941704951,True,False,0.0001956799533218,0,False,cornish-fisher-moments
"Beta(20,80)",0.2,0.0015841584158415,100000,0,Original STaR,deterministic_markov,0.1995922162492819,0.2002871187962029,0.000694902546921,0.2197474800122581,True,False,0.0548752350732684,94,False,
"Beta(20,80)",0.2,0.0015841584158415,100000,0,Squared-hinge STaR,deterministic_markov,0.1995897176783523,0.2002932902663988,0.0007035725880464,0.2224891877486253,True,False,0.1362986047752201,94,False,
"Beta(20,80)",0.2,0.0015841584158415,100000,0,Efficient betting,deterministic_markov,0.1995920115586634,0.2002492202801461,0.0006572087214826,0.2078276458012475,True,False,0.0916303151752799,123,False,
"Beta(20,80)",0.2,0.0015841584158415,100000,0,Original STaR,randomized_markov,0.1995922162492819,0.2002871187962029,0.000694902546921,0.2197474800122581,True,False,0.0527298469096422,94,False,
"Beta(20,80)",0.2,0.0015841584158415,100000,0,Squared-hinge STaR,randomized_markov,0.1995897176783523,0.2002932902663988,0.0007035725880464,0.2224891877486253,True,False,0.13676646980457,94,False,
"Beta(20,80)",0.2,0.0015841584158415,100000,0,Efficient betting,randomized_markov,0.1995921576289639,0.200249066521935,0.0006569088929711,0.2077328317008618,True,False,0.0939383418299257,123,False,
"Beta(20,80)",0.2,0.0015841584158415,100000,0,Gaffke,not_applicable,0.1995894025524225,0.2002490509274138,0.0006596483749913,0.2085991319801539,True,False,0.0002656418364495,0,False,cornish-fisher-moments
"Beta(20,80)",0.2,0.0015841584158415,1000000,0,Original STaR,deterministic_markov,0.1998836136970945,0.2000967404394373,0.0002131267423428,0.2131267423428062,True,False,0.5377454878762364,98,False,
"Beta(20,80)",0.2,0.0015841584158415,1000000,0,Squared-hinge STaR,deterministic_markov,0.1998822717382739,0.2000968351659423,0.0002145634276684,0.2145634276684016,True,False,1.403475108090788,98,False,
"Beta(20,80)",0.2,0.0015841584158415,1000000,0,Efficient betting,deterministic_markov,0.1998815081576328,0.2000869942357945,0.0002054860781616,0.2054860781616763,True,False,0.8366095700766891,123,False,
"Beta(20,80)",0.2,0.0015841584158415,1000000,0,Original STaR,randomized_markov,0.1998836136970945,0.2000967404394373,0.0002131267423428,0.2131267423428062,True,False,0.5465811910107732,98,False,
"Beta(20,80)",0.2,0.0015841584158415,1000000,0,Squared-hinge STaR,randomized_markov,0.1998822717382739,0.2000968351659423,0.0002145634276684,0.2145634276684016,True,False,1.3693656020332128,98,False,
"Beta(20,80)",0.2,0.0015841584158415,1000000,0,Efficient betting,randomized_markov,0.1998816441751784,0.2000869602314081,0.0002053160562296,0.2053160562296985,True,False,0.8487933059222996,123,False,
"Beta(20,80)",0.2,0.0015841584158415,1000000,0,Gaffke,not_applicable,0.199881091213427,0.2000871230770357,0.0002060318636087,0.2060318636087077,True,False,0.0006574329454451,0,False,cornish-fisher-moments
"Beta(20,80)",0.2,0.0015841584158415,10000000,0,Original STaR,deterministic_markov,0.1999665574197126,0.2000323207909379,6.576337122538023e-05,0.2079620396833799,True,False,5.323099754052237,100,False,
"Beta(20,80)",0.2,0.0015841584158415,10000000,0,Squared-hinge STaR,deterministic_markov,0.1999663527826284,0.2000323182953637,6.596551273529982e-05,0.2086012672643913,True,False,13.315814119996505,100,False,
"Beta(20,80)",0.2,0.0015841584158415,10000000,0,Efficient betting,deterministic_markov,0.1999693431524012,0.2000342349923302,6.489183992905434e-05,0.205206015734871,True,False,8.369325164007023,123,False,
"Beta(20,80)",0.2,0.0015841584158415,10000000,0,Original STaR,randomized_markov,0.1999665574197126,0.2000323207909379,6.576337122538023e-05,0.2079620396833799,True,False,5.291760778054595,100,False,
"Beta(20,80)",0.2,0.0015841584158415,10000000,0,Squared-hinge STaR,randomized_markov,0.1999663527826284,0.2000323182953637,6.596551273529982e-05,0.2086012672643913,True,False,13.430825971066952,100,False,
"Beta(20,80)",0.2,0.0015841584158415,10000000,0,Efficient betting,randomized_markov,0.1999693554383049,0.200034201973964,6.484653565902443e-05,0.2050627510538451,True,False,8.41155430697836,123,False,
"Beta(20,80)",0.2,0.0015841584158415,10000000,0,Gaffke,not_applicable,0.1999693300105606,0.2000342425140567,6.491250349605071e-05,0.205271359671163,True,False,0.0050452828872948,0,False,cornish-fisher-moments
"Beta(20,80)",0.2,0.0015841584158415,1000,1,Original STaR,deterministic_markov,0.1975123773168748,0.2068522180497344,0.0093398407328596,0.2953516969905273,True,False,0.0014939659740775,89,False,
"Beta(20,80)",0.2,0.0015841584158415,1000,1,Squared-hinge STaR,deterministic_markov,0.1975516756964571,0.2068644771668871,0.00931280147043,0.2944966404352405,True,False,0.0026408149860799,89,False,
"Beta(20,80)",0.2,0.0015841584158415,1000,1,Efficient betting,deterministic_markov,0.1973160850478867,0.206486338158087,0.0091702531102002,0.2899888654847586,True,False,0.0015973611734807,124,False,
"Beta(20,80)",0.2,0.0015841584158415,1000,1,Original STaR,randomized_markov,0.1975190506266152,0.2060603186272064,0.0085412680005912,0.2700986098778071,True,False,0.0014261479955166,89,False,
"Beta(20,80)",0.2,0.0015841584158415,1000,1,Squared-hinge STaR,randomized_markov,0.1975519228560772,0.2060668436411749,0.0085149207850976,0.2692654377681782,True,False,0.0023327618837356,89,False,
"Beta(20,80)",0.2,0.0015841584158415,1000,1,Efficient betting,randomized_markov,0.1974224017090501,0.2058199730077925,0.0083975712987424,0.2655545211768429,True,False,0.0014447621069848,123,False,
"Beta(20,80)",0.2,0.0015841584158415,1000,1,Gaffke,not_applicable,0.1977672815891798,0.2063990040959927,0.0086317225068129,0.2729590325206705,True,False,0.0203081620857119,0,False,bspline-exact
"Beta(20,80)",0.2,0.0015841584158415,10000,1,Original STaR,deterministic_markov,0.2002561747315512,0.2024688112306508,0.0022126364990995,0.2212636499099585,False,False,0.0055179968476295,90,False,
"Beta(20,80)",0.2,0.0015841584158415,10000,1,Squared-hinge STaR,deterministic_markov,0.2002433179031842,0.2024834033364662,0.002240085433282,0.2240085433282024,False,False,0.0148949131835252,90,False,
"Beta(20,80)",0.2,0.0015841584158415,10000,1,Efficient betting,deterministic_markov,0.2003163118029813,0.2024472082399,0.0021308964369186,0.2130896436918689,False,False,0.011127658188343,123,False,
"Beta(20,80)",0.2,0.0015841584158415,10000,1,Original STaR,randomized_markov,0.2002590931527143,0.2024625011308388,0.0022034079781244,0.2203407978124461,False,False,0.005464375950396,90,False,
"Beta(20,80)",0.2,0.0015841584158415,10000,1,Squared-hinge STaR,randomized_markov,0.2002434756556795,0.2024763044741777,0.0022328288184981,0.2232828818498178,False,False,0.0149574419483542,90,False,
"Beta(20,80)",0.2,0.0015841584158415,10000,1,Efficient betting,randomized_markov,0.2003310919983103,0.2024198563841762,0.0020887643858658,0.208876438586586,False,False,0.0108554731123149,123,False,
"Beta(20,80)",0.2,0.0015841584158415,10000,1,Gaffke,not_applicable,0.2003415444309876,0.2025186281051578,0.0021770836741702,0.2177083674170216,False,False,0.0001858419273048,0,False,cornish-fisher-moments
"Beta(20,80)",0.2,0.0015841584158415,100000,1,Original STaR,deterministic_markov,0.1997208413170021,0.200373797814191,0.0006529564971888,0.2064829744122203,True,False,0.0538399659562855,94,False,
"Beta(20,80)",0.2,0.0015841584158415,100000,1,Squared-hinge STaR,deterministic_markov,0.1997131183100114,0.2003765970918057,0.0006634787817942,0.2098104129663817,True,False,0.1390852630138397,94,False,
"Beta(20,80)",0.2,0.0015841584158415,100000,1,Efficient betting,deterministic_markov,0.1997773257790092,0.2004330719409089,0.0006557461618997,0.2073651438516756,True,False,0.0915620748419314,123,False,
"Beta(20,80)",0.2,0.0015841584158415,100000,1,Original STaR,randomized_markov,0.1997208413170021,0.200373797814191,0.0006529564971888,0.2064829744122203,True,False,0.052808083826676,94,False,
"Beta(20,80)",0.2,0.0015841584158415,100000,1,Squared-hinge STaR,randomized_markov,0.1997131183100114,0.2003765970918057,0.0006634787817942,0.2098104129663817,True,False,0.1404438228346407,94,False,
"Beta(20,80)",0.2,0.0015841584158415,100000,1,Efficient betting,randomized_markov,0.1997777256758113,0.2004287499793169,0.0006510243035056,0.2058719611202468,True,False,0.0953801269643008,123,False,
"Beta(20,80)",0.2,0.0015841584158415,100000,1,Gaffke,not_applicable,0.1997828648033102,0.2004427161616555,0.0006598513583452,0.2086633209527061,True,False,0.0002882848493754,0,False,cornish-fisher-moments
"Beta(20,80)",0.2,0.0015841584158415,1000000,1,Original STaR,deterministic_markov,0.1999018895724669,0.2001112814428171,0.0002093918703501,0.209391870350184,True,False,0.5260095130652189,98,False,
"Beta(20,80)",0.2,0.0015841584158415,1000000,1,Squared-hinge STaR,deterministic_markov,0.1999012733887392,0.2001104124657651,0.0002091390770259,0.209139077025966,True,False,1.3348552889656276,98,False,
"Beta(20,80)",0.2,0.0015841584158415,1000000,1,Efficient betting,deterministic_markov,0.1999180516341184,0.2001237208796993,0.0002056692455808,0.2056692455808806,True,False,0.8511696089990437,123,False,
"Beta(20,80)",0.2,0.0015841584158415,1000000,1,Original STaR,randomized_markov,0.1999018895724669,0.2001112814428171,0.0002093918703501,0.209391870350184,True,False,0.5292165190912783,98,False,
"Beta(20,80)",0.2,0.0015841584158415,1000000,1,Squared-hinge STaR,randomized_markov,0.1999012733887392,0.2001104124657651,0.0002091390770259,0.209139077025966,True,False,1.317780952900648,98,False,
"Beta(20,80)",0.2,0.0015841584158415,1000000,1,Efficient betting,randomized_markov,0.199918141570205,0.2001234146108642,0.0002052730406592,0.2052730406592595,True,False,0.8134495129343122,123,False,
