distribution,n,repetition,method,lower,upper,empty,width,scaled_width,normalized_width
"Beta(1,5)",50,94,Chronological GE,0.11247012065723538,0.2383847371675074,False,0.12591461651027203,0.8903507918491697,1.226956998804624
"Beta(1,5)",50,94,Permutation-integrated GE (randomized),0.10038592005841399,0.23707052481324287,False,0.13668460475482888,0.9665061090594252,1.3319036111990996
"Beta(1,5)",50,95,Chronological GE,0.12248575454577804,0.2560174879617989,False,0.13353173341602087,0.9442119420206266,1.3011809066974709
"Beta(1,5)",50,95,Permutation-integrated GE (randomized),0.11530816061604843,0.25277026654587176,False,0.13746210592982333,0.972003872591616,1.3394798603644253
"Beta(1,5)",50,96,Chronological GE,0.10406062891706824,0.2391141806729138,False,0.13505355175584555,0.9549728226988675,1.3160100481800627
"Beta(1,5)",50,96,Permutation-integrated GE (randomized),0.09832695766791216,0.23984587446056393,False,0.14151891679265177,1.0006898573025884,1.3790108744668899
"Beta(1,5)",50,97,Chronological GE,0.14082420757040381,0.28149709152057767,False,0.14067288395017385,0.9947075017023618,1.3707668282547318
"Beta(1,5)",50,97,Permutation-integrated GE (randomized),0.14023542327249236,0.28288645312185623,False,0.14265102984936387,1.008695105497298,1.3900425884717345
"Beta(1,5)",50,98,Chronological GE,0.07689497852697968,0.21305963629856706,False,0.13616465777158737,0.9628295286823496,1.3268370620741736
"Beta(1,5)",50,98,Permutation-integrated GE (randomized),0.09647752396838154,0.21537896734163614,False,0.1189014433732546,0.8407601690209662,1.1586181347173865
"Beta(1,5)",50,99,Chronological GE,0.12307842681184411,0.2810054593719542,False,0.1579270325601101,1.1167127565592254,1.538897415331168
"Beta(1,5)",50,99,Permutation-integrated GE (randomized),0.12738174638449073,0.279866454119864,False,0.15248470773537326,1.0782297086693124,1.4858654582911826
"Beta(1,5)",200,0,Chronological GE,0.13421414652839303,0.1814408884383738,False,0.047226741909980774,0.6678869891578866,0.9203884842465996
"Beta(1,5)",200,0,Permutation-integrated GE (randomized),0.126838404674661,0.18508971900787982,False,0.05825131433321881,0.8237979875609631,1.1352432273798858
"Beta(1,5)",200,1,Chronological GE,0.13080812944099307,0.19003864051774144,False,0.05923051107674837,0.8376459207102739,1.1543265130377074
"Beta(1,5)",200,1,Permutation-integrated GE (randomized),0.1324842031490962,0.19382499465268882,False,0.06134079150359262,0.8674897927108101,1.1954531655410843
"Beta(1,5)",200,2,Chronological GE,0.14029588317498565,0.1920718844048679,False,0.05177600122988224,0.7322232314474552,1.0090476997789746
"Beta(1,5)",200,2,Permutation-integrated GE (randomized),0.14098902527731713,0.1940151173393871,False,0.05302609206206996,0.7499021855382365,1.0334103629582583
"Beta(1,5)",200,3,Chronological GE,0.13867235044017434,0.19463172694668174,False,0.0559593765065074,0.7913850919744511,1.0905763056952342
"Beta(1,5)",200,3,Permutation-integrated GE (randomized),0.14281128323395648,0.19428747837070548,False,0.051476195136749,0.727983333017544,1.0032048644601046
"Beta(1,5)",200,4,Chronological GE,0.13267500745132565,0.19176643760874867,False,0.05909143015742302,0.8356790194865015,1.1516160047250763
"Beta(1,5)",200,4,Permutation-integrated GE (randomized),0.13473759390859963,0.18961104919771404,False,0.054873455289114415,0.7760278468413926,1.0694130972487859
"Beta(1,5)",200,5,Chronological GE,0.1446449696086347,0.2054297118447721,False,0.06078474223613739,0.859626068556982,1.1846164801856758
"Beta(1,5)",200,5,Permutation-integrated GE (randomized),0.15036709557501876,0.20351645695252207,False,0.05314936137750331,0.7516454769153396,1.0358127234387267
"Beta(1,5)",200,6,Chronological GE,0.14818065939471126,0.21225725347176194,False,0.06407659407705069,0.9061798837444062,1.2487704404990434
"Beta(1,5)",200,6,Permutation-integrated GE (randomized),0.1515432541509969,0.21027741700146912,False,0.05873416285047223,0.8306264967776783,1.1446533242221089
"Beta(1,5)",200,7,Chronological GE,0.12802316853776574,0.17558262357488275,False,0.047559455037117004,0.6725922633256428,0.9268726353522923
"Beta(1,5)",200,7,Permutation-integrated GE (randomized),0.12310557116851861,0.1733148788302874,False,0.05020930766176879,0.7100668385263678,0.9785148563068717
"Beta(1,5)",200,8,Chronological GE,0.130834246519953,0.18967516021803021,False,0.0588409136980772,0.8321361817424561,1.146733761001052
"Beta(1,5)",200,8,Permutation-integrated GE (randomized),0.13144567888423714,0.1890207199914688,False,0.05757504110723166,0.8142340398803548,1.1220635316348502
"Beta(1,5)",200,9,Chronological GE,0.1292931060306728,0.1747102285735309,False,0.045417122542858124,0.6422951066407079,0.8851213292617389
"Beta(1,5)",200,9,Permutation-integrated GE (randomized),0.1310572864056762,0.17527749880316734,False,0.04422021239749113,0.6253682410355084,0.8617950892985098
"Beta(1,5)",200,10,Chronological GE,0.15568714449182153,0.2093168622814119,False,0.05362971778959036,0.7584387424428033,1.045174252355154
"Beta(1,5)",200,10,Permutation-integrated GE (randomized),0.15085990947736908,0.21142282254484146,False,0.060562913067472385,0.8564889303684219,1.180293314876105
"Beta(1,5)",200,11,Chronological GE,0.12582999421283603,0.17285226890817285,False,0.04702227469533682,0.6649953860777853,0.916403681100048
"Beta(1,5)",200,11,Permutation-integrated GE (randomized),0.12230395785381387,0.17290405828383065,False,0.05060010043001678,0.7155934828557041,0.9861309049495643
"Beta(1,5)",200,12,Chronological GE,0.14202287746593356,0.2009769002906978,False,0.05895402282476425,0.8337357863523461,1.148938112464983
"Beta(1,5)",200,12,Permutation-integrated GE (randomized),0.1404488156127927,0.20631413519815295,False,0.06586531958536024,0.9314762824765469,1.2836304010371709
"Beta(1,5)",200,13,Chronological GE,0.1341562489978969,0.18986462289467454,False,0.05570837389677763,0.7878353790257423,1.0856845875252306
"Beta(1,5)",200,13,Permutation-integrated GE (randomized),0.1386767787128779,0.19124759144733833,False,0.05257081273446043,0.7434635635405016,1.024537554178731
"Beta(1,5)",200,14,Chronological GE,0.13316984148696065,0.19635514309629798,False,0.06318530160933733,0.893575104785594,1.2314002961655055
"Beta(1,5)",200,14,Permutation-integrated GE (randomized),0.13368778368673795,0.1966679456391988,False,0.06298016195246084,0.8906739919362411,1.227402387984346
"Beta(1,5)",200,15,Chronological GE,0.15895886393263936,0.21516000153496861,False,0.056201137602329254,0.7948041101801057,1.0952879186402351
"Beta(1,5)",200,15,Permutation-integrated GE (randomized),0.15376030556785586,0.21415633335920353,False,0.06039602779134767,0.8541288161598625,1.1770409353952536
"Beta(1,5)",200,16,Chronological GE,0.14985757926478982,0.20740066235885024,False,0.05754308309406042,0.8137820853238221,1.1214407110439595
"Beta(1,5)",200,16,Permutation-integrated GE (randomized),0.1521472666124892,0.2050875906156891,False,0.052940324003199896,0.748689242017512,1.0317388537558945
"Beta(1,5)",200,17,Chronological GE,0.1443241541273892,0.1977355987764895,False,0.053411444649100304,0.7553518940869753,1.0409203894630172
"Beta(1,5)",200,17,Permutation-integrated GE (randomized),0.14070558211817746,0.1968622111892751,False,0.05615662907109764,0.7941746644950151,1.0944205045875275
"Beta(1,5)",200,18,Chronological GE,0.13580767484381795,0.1926470478065312,False,0.05683937296271324,0.8038301212065168,1.1077263052868533
"Beta(1,5)",200,18,Permutation-integrated GE (randomized),0.13646139199433177,0.19258234800391555,False,0.05612095600958378,0.7936701712209724,1.0937252824805745
"Beta(1,5)",200,19,Chronological GE,0.15003090118989348,0.2017582398839295,False,0.05172733869403601,0.731535039265723,1.0080993295167937
"Beta(1,5)",200,19,Permutation-integrated GE (randomized),0.14862798569776306,0.1994156695690416,False,0.05078768387127855,0.7182463133227942,0.9897866650589907
"Beta(1,5)",200,20,Chronological GE,0.1498556607402861,0.20339467423036695,False,0.05353901349008083,0.7571559899374841,1.04340654216885
"Beta(1,5)",200,20,Permutation-integrated GE (randomized),0.15201192060877688,0.2023954877035381,False,0.05038356709476122,0.7125312390614611,0.9819109486247218
"Beta(1,5)",200,21,Chronological GE,0.14953099517151713,0.20268179243430495,False,0.05315079726278782,0.7516657833997731,1.0358407069969209
"Beta(1,5)",200,21,Permutation-integrated GE (randomized),0.1489704627170535,0.20399965706258927,False,0.05502919434553577,0.7782303296992152,1.0724482512374065
"Beta(1,5)",200,22,Chronological GE,0.14862010581418872,0.20519118895754218,False,0.05657108314335346,0.8000359301946645,1.1024976816259195
"Beta(1,5)",200,22,Permutation-integrated GE (randomized),0.15220881422988802,0.2068870591593719,False,0.054678244929483866,0.77326715546034,1.06560869830566
"Beta(1,5)",200,23,Chronological GE,0.12698653852567077,0.17957902932539582,False,0.052592490799725056,0.743770137679534,1.0249600318010141
"Beta(1,5)",200,23,Permutation-integrated GE (randomized),0.12990191842808135,0.17950037773839006,False,0.04959845931030871,0.7014281382944868,0.9666102072549315
"Beta(1,5)",200,24,Chronological GE,0.13562694983556867,0.19522800156846642,False,0.05960105173289776,0.8428861569236448,1.1615478740520908
"Beta(1,5)",200,24,Permutation-integrated GE (randomized),0.14215807463952468,0.19364423538600184,False,0.05148616074647716,0.7281242680218928,1.0033990813817328
"Beta(1,5)",200,25,Chronological GE,0.14894779352471232,0.21107508381828666,False,0.06212729029357433,0.8786125652666317,1.210781015820336
"Beta(1,5)",200,25,Permutation-integrated GE (randomized),0.14990607046952664,0.21086215722351104,False,0.060956086753984395,0.862049245966757,1.1879557645548107
"Beta(1,5)",200,26,Chronological GE,0.1521942219696939,0.2135090813972056,False,0.06131485942751169,0.8671230577738687,1.194947782717027
"Beta(1,5)",200,26,Permutation-integrated GE (randomized),0.15254828165019413,0.21475548275963652,False,0.06220720110944239,0.8797426748624407,1.2123383748867713
"Beta(1,5)",200,27,Chronological GE,0.15286102565005422,0.20630338275805116,False,0.05344235710799694,0.7557890622731546,1.0415228335452797
"Beta(1,5)",200,27,Permutation-integrated GE (randomized),0.15378268796536132,0.212991521479278,False,0.059208833513916675,0.8373393536767161,1.1539040452071962
"Beta(1,5)",200,28,Chronological GE,0.1350188455544412,0.18417060980573297,False,0.04915176425129175,0.6951109161874185,0.957904694834178
"Beta(1,5)",200,28,Permutation-integrated GE (randomized),0.13579373791488475,0.18510059651337457,False,0.04930685859848982,0.6973042814799677,0.9609272842688873
"Beta(1,5)",200,29,Chronological GE,0.13320711301639676,0.19306452805176377,False,0.05985741503536701,0.8465116815161124,1.1665440652317804
"Beta(1,5)",200,29,Permutation-integrated GE (randomized),0.1323763782191753,0.19609306213944605,False,0.06371668392027074,0.901089985494866,1.2417562542506027
"Beta(1,5)",200,30,Chronological GE,0.13549204589799047,0.18831056216731668,False,0.05281851626932621,0.746966620525051,1.0293649776209877
"Beta(1,5)",200,30,Permutation-integrated GE (randomized),0.14204842336894896,0.1893571235194972,False,0.04730870015054825,0.6690460537114742,0.9219857449882193
"Beta(1,5)",200,31,Chronological GE,0.14672960387542844,0.20004145754501224,False,0.0533118536695838,0.7539434649477527,1.0389794893082585
"Beta(1,5)",200,31,Permutation-integrated GE (randomized),0.1459358469091364,0.19678826376385783,False,0.050852416854721416,0.719161775953972,0.9910482276843632
"Beta(1,5)",200,32,Chronological GE,0.1410513953305781,0.19689257303252816,False,0.05584117770195007,0.7897135084498386,1.0882727629529965
"Beta(1,5)",200,32,Permutation-integrated GE (randomized),0.1334672713918083,0.2015402480384022,False,0.0680729766465939,0.9626972680472007,1.3266547989555826
"Beta(1,5)",200,33,Chronological GE,0.13252038741484284,0.19512111181393266,False,0.06260072439908981,0.8853079345957314,1.2200076378811298
"Beta(1,5)",200,33,Permutation-integrated GE (randomized),0.13925594339045727,0.19524789205278986,False,0.05599194866233259,0.7918457318196883,1.0912110951368972
"Beta(1,5)",200,34,Chronological GE,0.1558307041414082,0.214916015509516,False,0.059085311368107796,0.8355924867381526,1.1514967573877521
"Beta(1,5)",200,34,Permutation-integrated GE (randomized),0.1560156939639306,0.21350496626458812,False,0.05748927230065751,0.8130210857854976,1.120392007860695
"Beta(1,5)",200,35,Chronological GE,0.15490011824294925,0.20244539948180318,False,0.04754528123885393,0.6723918155483031,0.9265964062462441
"Beta(1,5)",200,35,Permutation-integrated GE (randomized),0.15304795525298598,0.20484784373062587,False,0.05179988847763989,0.7325610481449215,1.0095132315278805
"Beta(1,5)",200,36,Chronological GE,0.14885317580774426,0.20893647288903594,False,0.060083297081291676,0.8497061360445449,1.1709462159086872
"Beta(1,5)",200,36,Permutation-integrated GE (randomized),0.1500972061846914,0.21265715838175847,False,0.06255995219706706,0.8847313285850474,1.2192130400812085
"Beta(1,5)",200,37,Chronological GE,0.1537344274111092,0.2084570568986237,False,0.054722629487514496,0.7738948478996085,1.0664736962800627
"Beta(1,5)",200,37,Permutation-integrated GE (randomized),0.15333799136868864,0.2097619241332826,False,0.056423932764593954,0.7979549095811641,1.0996299099231641
"Beta(1,5)",200,38,Chronological GE,0.14200674975290895,0.1978920209221542,False,0.05588527116924524,0.7903370842444474,1.0891320879431965
"Beta(1,5)",200,38,Permutation-integrated GE (randomized),0.14281865539816985,0.20191443329369796,False,0.05909577789552811,0.8357405057884402,1.1517007365512115
"Beta(1,5)",200,39,Chronological GE,0.15286309039220214,0.20875978330150247,False,0.05589669290930033,0.7904986120413654,1.0893546829728684
"Beta(1,5)",200,39,Permutation-integrated GE (randomized),0.1553677441838649,0.2073325230555973,False,0.0519647788717324,0.7348929504612282,1.012726733322582
"Beta(1,5)",200,40,Chronological GE,0.1560020432807505,0.20959891891106963,False,0.05359687563031912,0.7579742841722132,1.044534200893449
"Beta(1,5)",200,40,Permutation-integrated GE (randomized),0.15752055712408358,0.20981097703550655,False,0.05229041991142297,0.739498210209185,1.0190730585359662
"Beta(1,5)",200,41,Chronological GE,0.14873425336554646,0.20712770381942391,False,0.05839345045387745,0.8258080958563485,1.1380132776386789
"Beta(1,5)",200,41,Permutation-integrated GE (randomized),0.14384589003801146,0.20823870177145629,False,0.06439281173344483,0.9106518767277505,1.254933116086857
"Beta(1,5)",200,42,Chronological GE,0.12535901786759496,0.18510618014261127,False,0.05974716227501631,0.844952472026342,1.1643953806755472
"Beta(1,5)",200,42,Permutation-integrated GE (randomized),0.1252780190369028,0.18493916027099372,False,0.059661141234090914,0.8437359507990807,1.1627189411781635
"Beta(1,5)",200,43,Chronological GE,0.1461948766373098,0.20557977864518762,False,0.05938490200787783,0.8398293381973807,1.1573353937975641
"Beta(1,5)",200,43,Permutation-integrated GE (randomized),0.14100914175577609,0.20280442573975255,False,0.06179528398397646,0.8739172870083642,1.2043106396797685
"Beta(1,5)",200,44,Chronological GE,0.1521793589927256,0.20251127192750573,False,0.05033191293478012,0.7118007389254786,0.9809042754542403
"Beta(1,5)",200,44,Permutation-integrated GE (randomized),0.15157847297221846,0.20329265493902687,False,0.05171418196680841,0.7313489750449059,1.0078429218176614
"Beta(1,5)",200,45,Chronological GE,0.14572681253775954,0.19946620194241405,False,0.0537393894046545,0.7599897332971141,1.0473116111368832
"Beta(1,5)",200,45,Permutation-integrated GE (randomized),0.13883914838744588,0.19893723648918588,False,0.06009808810174,0.8499153126617385,1.1712344738816136
"Beta(1,5)",200,46,Chronological GE,0.1289267591200769,0.19460847275331616,False,0.06568171363323927,0.9288797022003279,1.2800521570775645
"Beta(1,5)",200,46,Permutation-integrated GE (randomized),0.13434244852191157,0.19568480780898562,False,0.061342359287074044,0.867511964517433,1.1954837196255657
"Beta(1,5)",200,47,Chronological GE,0.1513781496323645,0.21215575886890292,False,0.06077760923653841,0.8595251927092491,1.1844774671938085
"Beta(1,5)",200,47,Permutation-integrated GE (randomized),0.1498522450186589,0.21274931965671495,False,0.06289707463805605,0.889498959867317,1.2257831230451954
"Beta(1,5)",200,48,Chronological GE,0.15054807113483548,0.20496831322088838,False,0.054420242086052895,0.769618444257231,1.060580554580451
"Beta(1,5)",200,48,Permutation-integrated GE (randomized),0.15073924024782448,0.20681150126899583,False,0.056072261021171355,0.7929815200906478,1.0927762797596003
"Beta(1,5)",200,49,Chronological GE,0.13091520546004176,0.18501951498910785,False,0.054104309529066086,0.7651504831883714,1.054423435213557
"Beta(1,5)",200,49,Permutation-integrated GE (randomized),0.13077658517579305,0.18288069402059573,False,0.05210410884480268,0.736863373836839,1.0154420953725138
