distribution,n,rep,method,calibration,width_c1,width_c05,difference_c05_minus_c1,relative_change,c05_narrower,c05_wider
"Beta(2,2)",10,26,Efficient betting,Uniformly randomized,0.46286036632955074,0.5673914871772936,0.10453112084774285,0.2258372685409793,False,True
"Beta(2,2)",10,27,STaR betting,Deterministic,0.4694824218749999,0.607867431640625,0.13838500976562507,0.2947607904316174,False,True
"Beta(2,2)",10,27,STaR betting,Uniformly randomized,0.447161865234375,0.5859985351562502,0.1388366699218752,0.3104841461583614,False,True
"Beta(2,2)",10,27,Efficient betting,Deterministic,0.5208779973909259,0.608782958984375,0.08790496159344907,0.16876305398531777,False,True
"Beta(2,2)",10,27,Efficient betting,Uniformly randomized,0.4781535994261503,0.5870483398437498,0.1088947404175995,0.2277400829948537,False,True
"Beta(2,2)",10,28,STaR betting,Deterministic,0.5945129394531252,0.6548278808593752,0.06031494140624993,0.1014526975001282,False,True
"Beta(2,2)",10,28,STaR betting,Uniformly randomized,0.55599365234375,0.629742431640625,0.07374877929687507,0.13264320372362626,False,True
"Beta(2,2)",10,28,Efficient betting,Deterministic,0.6894363416358829,0.723828125,0.03439178336411719,0.04988391427483063,False,True
"Beta(2,2)",10,28,Efficient betting,Uniformly randomized,0.6132014468312263,0.65269775390625,0.03949630707502361,0.06441000307341782,False,True
"Beta(2,2)",10,29,STaR betting,Deterministic,0.4690002441406251,0.6015808105468752,0.1325805664062501,0.28268762769875466,False,True
"Beta(2,2)",10,29,STaR betting,Uniformly randomized,0.442327880859375,0.585699462890625,0.14337158203125,0.3241296518607444,False,True
"Beta(2,2)",10,29,Efficient betting,Deterministic,0.5400228630751371,0.6156860351562502,0.07566317208111306,0.14011105316958683,False,True
"Beta(2,2)",10,29,Efficient betting,Uniformly randomized,0.4673551060259342,0.5891357421875001,0.12178063616156587,0.2605741000608819,False,True
"Beta(2,2)",10,30,STaR betting,Deterministic,0.6181579589843751,0.6536621093750001,0.035504150390625044,0.057435401218416615,False,True
"Beta(2,2)",10,30,STaR betting,Uniformly randomized,0.6080078124999999,0.6476867675781252,0.039678955078125244,0.06526060070671424,False,True
"Beta(2,2)",10,30,Efficient betting,Deterministic,0.7373561738058925,0.7373535156250001,-2.6581808924008854e-06,-3.60501611951225e-06,True,False
"Beta(2,2)",10,30,Efficient betting,Uniformly randomized,0.7135046031326056,0.713507080078125,2.476945519469531e-06,3.471520027442665e-06,False,True
"Beta(2,2)",10,31,STaR betting,Deterministic,0.49799194335937486,0.6195312500000001,0.12153930664062523,0.24405878099300216,False,True
"Beta(2,2)",10,31,STaR betting,Uniformly randomized,0.46279296875000003,0.5841796875,0.12138671875000001,0.2622916227052121,False,True
"Beta(2,2)",10,31,Efficient betting,Deterministic,0.5515376999974251,0.6271545410156252,0.0756168410182001,0.13710185363312988,False,True
"Beta(2,2)",10,31,Efficient betting,Uniformly randomized,0.4885568181052804,0.5850036621093752,0.09644684400409476,0.1974117245526008,False,True
"Beta(2,2)",10,32,STaR betting,Deterministic,0.6088317871093751,0.6552795410156251,0.04644775390625,0.0762899620053934,False,True
"Beta(2,2)",10,32,STaR betting,Uniformly randomized,0.5507019042968752,0.6209045410156251,0.07020263671874993,0.12747847096767018,False,True
"Beta(2,2)",10,32,Efficient betting,Deterministic,0.7201957665383816,0.7201965332031249,7.666647433568485e-07,1.064522701987869e-06,False,True
"Beta(2,2)",10,32,Efficient betting,Uniformly randomized,0.5964185651391745,0.634246826171875,0.03782826103270054,0.06342569337001325,False,True
"Beta(2,2)",10,33,STaR betting,Deterministic,0.487188720703125,0.6074279785156251,0.12023925781250011,0.24680221996717688,False,True
"Beta(2,2)",10,33,STaR betting,Uniformly randomized,0.3943176269531251,0.5030883789062499,0.1087707519531248,0.27584552279235286,False,True
"Beta(2,2)",10,33,Efficient betting,Deterministic,0.5605396553874016,0.63017578125,0.06963612586259837,0.12423050749990439,False,True
"Beta(2,2)",10,33,Efficient betting,Uniformly randomized,0.43101766891777515,0.503472900390625,0.07245523147284982,0.1681026943855335,False,True
"Beta(2,2)",10,34,STaR betting,Deterministic,0.48201904296875003,0.6099609375000001,0.1279418945312501,0.26542912857396117,False,True
"Beta(2,2)",10,34,STaR betting,Uniformly randomized,0.3271545410156248,0.439971923828125,0.1128173828125002,0.3448443126061089,False,True
"Beta(2,2)",10,34,Efficient betting,Deterministic,0.5495881820097566,0.621978759765625,0.07239057775586843,0.1317178573439255,False,True
"Beta(2,2)",10,34,Efficient betting,Uniformly randomized,0.33162961434572935,0.4403747558593749,0.10874514151364556,0.32791143133639733,False,True
"Beta(2,2)",10,35,STaR betting,Deterministic,0.4863037109374999,0.6072143554687499,0.12091064453125,0.2486319594357147,False,True
"Beta(2,2)",10,35,STaR betting,Uniformly randomized,0.3489501953124998,0.474169921875,0.1252197265625002,0.35884698803610227,False,True
"Beta(2,2)",10,35,Efficient betting,Deterministic,0.545332221314311,0.6165161132812501,0.07118389196693908,0.13053307540746073,False,True
"Beta(2,2)",10,35,Efficient betting,Uniformly randomized,0.3534648800268769,0.475482177734375,0.12201729770749808,0.3452034547200844,False,True
"Beta(2,2)",10,36,STaR betting,Deterministic,0.5797973632812501,0.6323913574218749,0.05259399414062482,0.0907109922731959,False,True
"Beta(2,2)",10,36,STaR betting,Uniformly randomized,0.34576416015625,0.41932983398437507,0.07356567382812507,0.21276257722859682,False,True
"Beta(2,2)",10,36,Efficient betting,Deterministic,0.7085312949493527,0.7085327148437501,1.4198943973919853e-06,2.003996728783264e-06,False,True
"Beta(2,2)",10,36,Efficient betting,Uniformly randomized,0.33949074894189835,0.42020263671875,0.08071188777685168,0.23774399752691044,False,True
"Beta(2,2)",10,37,STaR betting,Deterministic,0.5378662109375,0.6250976562499999,0.08723144531249993,0.1621805637510778,False,True
"Beta(2,2)",10,37,STaR betting,Uniformly randomized,0.483062744140625,0.5887634277343751,0.10570068359375007,0.21881357002969248,False,True
"Beta(2,2)",10,37,Efficient betting,Deterministic,0.6284335646778345,0.6562866210937501,0.027853056415915622,0.044321401626907786,False,True
"Beta(2,2)",10,37,Efficient betting,Uniformly randomized,0.5033660726621747,0.5916015625000001,0.08823548983782536,0.17529089589048064,False,True
"Beta(2,2)",10,38,STaR betting,Deterministic,0.47703857421874996,0.61044921875,0.13341064453125007,0.2796642698124314,False,True
"Beta(2,2)",10,38,STaR betting,Uniformly randomized,0.46146240234375,0.5888549804687501,0.12739257812500004,0.27606274634288286,False,True
"Beta(2,2)",10,38,Efficient betting,Deterministic,0.5429497845470905,0.619915771484375,0.07696598693728451,0.1417552582721564,False,True
"Beta(2,2)",10,38,Efficient betting,Uniformly randomized,0.4807194024324417,0.59197998046875,0.11126057803630829,0.23144599005850286,False,True
"Beta(2,2)",10,39,STaR betting,Deterministic,0.5288452148437501,0.617730712890625,0.08888549804687484,0.1680746947348979,False,True
"Beta(2,2)",10,39,STaR betting,Uniformly randomized,0.49147949218750003,0.5975341796875002,0.10605468750000019,0.21578659778451192,False,True
"Beta(2,2)",10,39,Efficient betting,Deterministic,0.6212399089708924,0.658203125,0.03696321602910757,0.059499100903447344,False,True
"Beta(2,2)",10,39,Efficient betting,Uniformly randomized,0.5296376794576645,0.6035583496093752,0.07392067015171067,0.1395683747942622,False,True
"Beta(2,2)",10,40,STaR betting,Deterministic,0.531866455078125,0.6143127441406251,0.08244628906250007,0.1550131396242871,False,True
"Beta(2,2)",10,40,STaR betting,Uniformly randomized,0.305963134765625,0.4159912109374999,0.11002807617187493,0.3596122005226514,False,True
"Beta(2,2)",10,40,Efficient betting,Deterministic,0.6051464956253767,0.672589111328125,0.06744261570274834,0.11144841156693985,False,True
"Beta(2,2)",10,40,Efficient betting,Uniformly randomized,0.3097280990332365,0.415435791015625,0.1057076919823885,0.3412919018724392,False,True
"Beta(2,2)",10,41,STaR betting,Deterministic,0.468341064453125,0.604766845703125,0.13642578125,0.29129579190178934,False,True
"Beta(2,2)",10,41,STaR betting,Uniformly randomized,0.4482421874999999,0.5841308593750001,0.1358886718750002,0.30315904139433614,False,True
"Beta(2,2)",10,41,Efficient betting,Deterministic,0.5291395960375667,0.6108764648437499,0.08173686880618325,0.15447127642358538,False,True
"Beta(2,2)",10,41,Efficient betting,Uniformly randomized,0.49109247978776693,0.5848999023437502,0.09380742255598329,0.19101783557452068,False,True
"Beta(2,2)",10,42,STaR betting,Deterministic,0.5353637695312499,0.6208251953125,0.08546142578125016,0.159632441799485,False,True
"Beta(2,2)",10,42,STaR betting,Uniformly randomized,0.4265991210937501,0.533892822265625,0.10729370117187487,0.25150942856325265,False,True
"Beta(2,2)",10,42,Efficient betting,Deterministic,0.63378338329494,0.658013916015625,0.024230532720684983,0.03823156832341401,False,True
"Beta(2,2)",10,42,Efficient betting,Uniformly randomized,0.4323907345533371,0.5371276855468752,0.10473695099353808,0.24222755629056691,False,True
"Beta(2,2)",10,43,STaR betting,Deterministic,0.46658935546875013,0.6058105468750002,0.1392211914062501,0.29838055620961224,False,True
"Beta(2,2)",10,43,STaR betting,Uniformly randomized,0.4128662109374999,0.549114990234375,0.13624877929687512,0.3300070959730357,False,True
"Beta(2,2)",10,43,Efficient betting,Deterministic,0.5110810762271285,0.6144775390625,0.10339646283537152,0.20230931577169442,False,True
"Beta(2,2)",10,43,Efficient betting,Uniformly randomized,0.418872463516891,0.5519470214843749,0.1330745579674839,0.31769707860521046,False,True
"Beta(2,2)",10,44,STaR betting,Deterministic,0.4894058711144638,0.6074493882533185,0.11804351713885469,0.24119759100978633,False,True
"Beta(2,2)",10,44,STaR betting,Uniformly randomized,0.4311009693602356,0.5680967076995262,0.13699573833929063,0.3177810955577196,False,True
"Beta(2,2)",10,44,Efficient betting,Deterministic,0.5459350636228919,0.64249093099109,0.0965558673681981,0.17686328247070549,False,True
"Beta(2,2)",10,44,Efficient betting,Uniformly randomized,0.4671340882778168,0.5742078393401115,0.10707375106229478,0.2292141673005359,False,True
"Beta(2,2)",10,45,STaR betting,Deterministic,0.4701416015625,0.6045349121093752,0.13439331054687514,0.2858570909279745,False,True
"Beta(2,2)",10,45,STaR betting,Uniformly randomized,0.393804931640625,0.5285095214843751,0.1347045898437501,0.34205917453232315,False,True
"Beta(2,2)",10,45,Efficient betting,Deterministic,0.5250592175871134,0.6101745605468751,0.08511534295976175,0.1621061779486619,False,True
"Beta(2,2)",10,45,Efficient betting,Uniformly randomized,0.4016412328928709,0.5296936035156251,0.1280523706227542,0.3188227705119844,False,True
"Beta(2,2)",10,46,STaR betting,Deterministic,0.5878356933593749,0.6416992187499999,0.053863525390625,0.09163023953650162,False,True
"Beta(2,2)",10,46,STaR betting,Uniformly randomized,0.45411376953125,0.547930908203125,0.09381713867187497,0.20659390876589323,False,True
"Beta(2,2)",10,46,Efficient betting,Deterministic,0.7068547904491425,0.7085083007812499,0.0016535103321074773,0.0023392503728478786,False,True
"Beta(2,2)",10,46,Efficient betting,Uniformly randomized,0.4829612309113145,0.5525146484375001,0.0695534175261856,0.14401449448632375,False,True
"Beta(2,2)",10,47,STaR betting,Deterministic,0.6137878417968751,0.6609558105468751,0.04716796875000007,0.07684734942274996,False,True
"Beta(2,2)",10,47,STaR betting,Uniformly randomized,0.403131103515625,0.42794189453125,0.024810791015625,0.061545216430226146,False,True
"Beta(2,2)",10,47,Efficient betting,Deterministic,0.7308029616251588,0.730804443359375,1.4817342162132263e-06,2.027542708615826e-06,False,True
"Beta(2,2)",10,47,Efficient betting,Uniformly randomized,0.41708910185843706,0.43663330078125,0.01954419892281295,0.046858570113026854,False,True
