distribution,population_mean,population_variance,population_size,replication,n,sampling_fraction,method,calibration,width,sqrt_n_width
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,48,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.002050042152404785,0.14495987076836894
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,48,5000,0.5,WSR running intersection,Deterministic Markov,0.002539217472076416,0.17954978934125967
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,48,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.002318084239959717,0.163913308543718
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,48,5000,0.5,Bardenet--Maillard EBS,As published,0.015263072738670003,1.0792622235257088
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,48,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.03947490934861936,2.791297608713299
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,49,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.002300769090652466,0.16268894259447653
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,49,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.002251237630844116,0.15918653948322123
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,49,5000,0.5,WSR running intersection,Deterministic Markov,0.001963883638381958,0.1388675438161192
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,49,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.001963883638381958,0.1388675438161192
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,49,5000,0.5,Bardenet--Maillard EBS,As published,0.015261071332702159,1.0791207027525318
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,49,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.03947513039838241,2.791313239291942
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,0,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.0016841590404510498,0.11908802780995664
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,0,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.0016718506813049316,0.11821769538820667
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,0,5000,0.5,WSR running intersection,Deterministic Markov,0.0017932653427124023,0.1268030084298758
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,0,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.0017895102500915527,0.12653748328425715
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,0,5000,0.5,Bardenet--Maillard EBS,As published,0.014440945684812911,1.0211290620477822
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,0,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.062460059771136445,4.416593181748766
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,1,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.0017406642436981201,0.12308354904878939
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,1,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.0013770461082458496,0.09737186411471849
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,1,5000,0.5,WSR running intersection,Deterministic Markov,0.001707702875137329,0.12075282832613694
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,1,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.0013394057750701904,0.09471029063125552
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,1,5000,0.5,Bardenet--Maillard EBS,As published,0.01444761266634842,1.0216004888331625
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,1,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.06251769243920319,4.420668426789553
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,2,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.001699209213256836,0.12015223573485671
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,2,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.0015707910060882568,0.11107169722318459
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,2,5000,0.5,WSR running intersection,Deterministic Markov,0.0018046796321868896,0.1276101205788594
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,2,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.0016591846942901611,0.11732207485735018
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,2,5000,0.5,Bardenet--Maillard EBS,As published,0.014442978102641557,1.021272775690666
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,2,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.06251100276630295,4.420195395482384
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,3,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.0016731321811676025,0.1183083111125051
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,3,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.0014765262603759766,0.1044061731311867
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,3,5000,0.5,WSR running intersection,Deterministic Markov,0.0018945932388305664,0.13396797267672778
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,3,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.001593261957168579,0.1126606334120453
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,3,5000,0.5,Bardenet--Maillard EBS,As published,0.014451609218023076,1.0218830877122136
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,3,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.06248205934318862,4.418148786406896
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,4,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.0016875863075255237,0.11933037218888642
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,4,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.0016491711139677845,0.11661400780235931
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,4,5000,0.5,WSR running intersection,Deterministic Markov,0.0018562376499174915,0.1312558229750439
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,4,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.0018069148063658558,0.12776817126076742
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,4,5000,0.5,Bardenet--Maillard EBS,As published,0.014451307440198013,1.0218617487975623
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,4,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.06250510311753193,4.419778227317124
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,5,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.001687467098236084,0.1193219428191921
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,5,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.0016159117221832275,0.11426221365545927
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,5,5000,0.5,WSR running intersection,Deterministic Markov,0.0018667876720428467,0.13200182219369458
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,5,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.0017910003662109375,0.12664285040553439
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,5,5000,0.5,Bardenet--Maillard EBS,As published,0.014455242495470255,1.022139999224297
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,5,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.062487799873725436,4.418554703213915
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,6,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.001670211553573664,0.11810179155480564
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,6,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.0014485120773315985,0.1024252712511786
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,6,5000,0.5,WSR running intersection,Deterministic Markov,0.0018480420112610418,0.13067630380803089
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,6,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.0015400946140289862,0.10890113452487747
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,6,5000,0.5,Bardenet--Maillard EBS,As published,0.014444462953944748,1.02137777053322
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,6,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.06249204080023535,4.418854582003282
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,7,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.0016886591911315918,0.11940623651621389
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,7,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.0016250312328338623,0.11490706043767594
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,7,5000,0.5,WSR running intersection,Deterministic Markov,0.001833498477935791,0.12964792070436112
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,7,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.0017613470554351807,0.12454604469211741
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,7,5000,0.5,Bardenet--Maillard EBS,As published,0.014454408325461188,1.0220810144972896
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,7,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.06252977278727045,4.4215226363932985
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,8,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.0017003417015075684,0.1202323147470274
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,8,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.0015712082386016846,0.11110120001714222
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,8,5000,0.5,WSR running intersection,Deterministic Markov,0.0018631219863891602,0.13174261907535256
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,8,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.001737356185913086,0.12284963403955393
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,8,5000,0.5,Bardenet--Maillard EBS,As published,0.01446305149969812,1.0226921792086807
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,8,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.062521695218962,4.420951466060658
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,9,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.0016855299472808838,0.11918496556153169
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,9,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.0015864968299865723,0.11218226668144665
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,9,5000,0.5,WSR running intersection,Deterministic Markov,0.001821964979171753,0.12883237918567533
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,9,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.0017332732677459717,0.1225609281272543
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,9,5000,0.5,Bardenet--Maillard EBS,As published,0.014447580439495844,1.0215982100505632
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,9,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.06252788667241216,4.421389267932659
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,10,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.0016882717609404962,0.11937884106467787
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,10,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.0015868842601775568,0.1122096621329748
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,10,5000,0.5,WSR running intersection,Deterministic Markov,0.0017966330051421564,0.12704113812395842
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,10,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.0016841590404509943,0.11908802780995272
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,10,5000,0.5,Bardenet--Maillard EBS,As published,0.014445897031809207,1.021479175151491
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,10,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.062494836228374706,4.419052248622648
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,11,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.0016768872737884521,0.11857383625812373
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,11,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.0015992820262908936,0.11308631658200533
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,11,5000,0.5,WSR running intersection,Deterministic Markov,0.0018431246280670166,0.13032859230781207
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,11,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.0017680525779724121,0.12502019673786496
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,11,5000,0.5,Bardenet--Maillard EBS,As published,0.014442071201713647,1.0212086481110672
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,11,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.06251343574173096,4.4203674328247455
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,12,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.0017943978309631348,0.1268830874420465
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,12,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.0017062127590179443,0.12064746120485971
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,12,5000,0.5,WSR running intersection,Deterministic Markov,0.001453995704650879,0.1028130222574749
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,12,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.0013670027256011963,0.09666168971730991
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,12,5000,0.5,Bardenet--Maillard EBS,As published,0.014453450199271467,1.0220132647446911
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,12,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.06251005699362461,4.420128519254953
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,13,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.001693129539489746,0.11972233788004559
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,13,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.0016160309314727783,0.11427064302516145
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,13,5000,0.5,WSR running intersection,Deterministic Markov,0.0018140077590942383,0.1282697187580549
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,13,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.001743614673614502,0.12329217594891831
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,13,5000,0.5,Bardenet--Maillard EBS,As published,0.014464878128548964,1.0228213413733949
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,13,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.06251519709130798,4.420491979047741
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,14,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.0016967356204986572,0.1199773263135365
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,14,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.0011830627918243408,0.08365517226684802
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,14,5000,0.5,WSR running intersection,Deterministic Markov,0.0018392205238342285,0.1300525304500657
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,14,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.0012034475803375244,0.08509659448592059
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,14,5000,0.5,Bardenet--Maillard EBS,As published,0.014444658484028483,1.0213915965980336
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,14,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.06251434981856246,4.420432067817353
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,15,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.0017323791980743408,0.12249770785448796
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,15,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.0016039013862609863,0.11341295465796475
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,15,5000,0.5,WSR running intersection,Deterministic Markov,0.001718372106552124,0.12150725691448196
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,15,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.001557856798171997,0.1101571106104982
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,15,5000,0.5,Bardenet--Maillard EBS,As published,0.01445823571417354,1.0223516517485636
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,15,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.0624895843437252,4.418680884297681
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,16,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.0017007589340211071,0.12026181754099288
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,16,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.001586526632309071,0.11218437402388004
"Uniform(0.45,0.55)",0.5,0.0008333333250000007,10000,16,5000,0.5,WSR running intersection,Deterministic Markov,0.0018250346183777966,0.12904943545551428
