distribution,population_mean,population_variance,replication,n,sampling_fraction,method,width,calibration,normalized_width
"Beta(2,2)",0.5,0.0499997232432935,137,1200,0.3,Bridge-efficient betting,0.02743148421868663,Uniformly randomized Markov,0.985838421969662
"Beta(2,2)",0.5,0.0499997232432935,137,1200,0.3,WSR running intersection,0.033478503488004185,Deterministic Markov,1.20315746626779
"Beta(2,2)",0.5,0.0499997232432935,137,1200,0.3,WSR running intersection,0.03117947671562421,Uniformly randomized Markov,1.120534560876286
"Beta(2,2)",0.5,0.0499997232432935,137,1200,0.3,Bardenet--Maillard EBS,0.09110181694303043,As published,3.274036167263069
"Beta(2,2)",0.5,0.0499997232432935,137,1200,0.3,Shekhar--Ramdas AS-CI,0.1484485376559579,As published,5.334974620394793
"Beta(2,2)",0.5,0.0499997232432935,137,2000,0.5,Bridge-efficient betting,0.018512298818677664,Deterministic Markov,1.0162608105880873
"Beta(2,2)",0.5,0.0499997232432935,137,2000,0.5,Bridge-efficient betting,0.01813171338289976,Uniformly randomized Markov,0.9953679940205714
"Beta(2,2)",0.5,0.0499997232432935,137,2000,0.5,WSR running intersection,0.022646359633654356,Deterministic Markov,1.2432063691056414
"Beta(2,2)",0.5,0.0499997232432935,137,2000,0.5,WSR running intersection,0.02005715575069189,Uniformly randomized Markov,1.101068082410396
"Beta(2,2)",0.5,0.0499997232432935,137,2000,0.5,Bardenet--Maillard EBS,0.05690846058024568,As published,3.1240765312328596
"Beta(2,2)",0.5,0.0499997232432935,137,2000,0.5,Shekhar--Ramdas AS-CI,0.09646337714472764,As published,5.2955038598587025
"Beta(2,2)",0.5,0.0499997232432935,137,2800,0.7,Bridge-efficient betting,0.012211970798671257,Deterministic Markov,1.0240448466353105
"Beta(2,2)",0.5,0.0499997232432935,137,2800,0.7,Bridge-efficient betting,0.012128221057355615,Uniformly randomized Markov,1.0170219432550751
"Beta(2,2)",0.5,0.0499997232432935,137,2800,0.7,WSR running intersection,0.015406982414424508,Deterministic Markov,1.2919651712079887
"Beta(2,2)",0.5,0.0499997232432935,137,2800,0.7,WSR running intersection,0.014141187071800343,Uniformly randomized Markov,1.1858208625718847
"Beta(2,2)",0.5,0.0499997232432935,137,2800,0.7,Bardenet--Maillard EBS,0.039206692000262666,As published,3.2877093761848295
"Beta(2,2)",0.5,0.0499997232432935,137,2800,0.7,Shekhar--Ramdas AS-CI,0.062019146761195354,As published,5.200666516532405
"Beta(2,2)",0.5,0.0499997232432935,137,3200,0.8,Bridge-efficient betting,0.009478197246789832,Deterministic Markov,1.0406401183647758
"Beta(2,2)",0.5,0.0499997232432935,137,3200,0.8,Bridge-efficient betting,0.00938629303127514,Uniformly randomized Markov,1.0305496748741823
"Beta(2,2)",0.5,0.0499997232432935,137,3200,0.8,WSR running intersection,0.012381472811102912,Deterministic Markov,1.3593995773869643
"Beta(2,2)",0.5,0.0499997232432935,137,3200,0.8,WSR running intersection,0.012226396612823043,Uniformly randomized Markov,1.3423732896730027
"Beta(2,2)",0.5,0.0499997232432935,137,3200,0.8,Bardenet--Maillard EBS,0.03240993236142098,As published,3.5583850990447066
"Beta(2,2)",0.5,0.0499997232432935,137,3200,0.8,Shekhar--Ramdas AS-CI,0.04656388576751852,As published,5.112390714705373
"Beta(2,2)",0.5,0.0499997232432935,137,3600,0.9,Bridge-efficient betting,0.006777855660766052,Deterministic Markov,1.11624209753619
"Beta(2,2)",0.5,0.0499997232432935,137,3600,0.9,Bridge-efficient betting,0.0063978869467973265,Uniformly randomized Markov,1.053665215479861
"Beta(2,2)",0.5,0.0499997232432935,137,3600,0.9,WSR running intersection,0.009503832273185298,Deterministic Markov,1.5651819988821483
"Beta(2,2)",0.5,0.0499997232432935,137,3600,0.9,WSR running intersection,0.009307768288999818,Uniformly randomized Markov,1.5328923066974423
"Beta(2,2)",0.5,0.0499997232432935,137,3600,0.9,Bardenet--Maillard EBS,0.025889782981160236,As published,4.263777086156004
"Beta(2,2)",0.5,0.0499997232432935,137,3600,0.9,Shekhar--Ramdas AS-CI,0.03000701253251753,As published,4.94184182823191
"Beta(2,2)",0.5,0.0499997232432935,138,400,0.1,Bridge-efficient betting,0.05971016697585596,Deterministic Markov,1.0926268222293074
"Beta(2,2)",0.5,0.0499997232432935,138,400,0.1,Bridge-efficient betting,0.05454427516087912,Uniformly randomized Markov,0.998096991822689
"Beta(2,2)",0.5,0.0499997232432935,138,400,0.1,WSR running intersection,0.0650060595944526,Deterministic Markov,1.1895355166073462
"Beta(2,2)",0.5,0.0499997232432935,138,400,0.1,WSR running intersection,0.06286738347262172,Uniformly randomized Markov,1.1504002233545463
"Beta(2,2)",0.5,0.0499997232432935,138,400,0.1,Bardenet--Maillard EBS,0.23189967819557156,As published,4.243495225281843
"Beta(2,2)",0.5,0.0499997232432935,138,400,0.1,Shekhar--Ramdas AS-CI,0.2944383756053639,As published,5.387880874795296
"Beta(2,2)",0.5,0.0499997232432935,138,1200,0.3,Bridge-efficient betting,0.02784357303753493,Deterministic Markov,1.0006481562022707
"Beta(2,2)",0.5,0.0499997232432935,138,1200,0.3,Bridge-efficient betting,0.027564794570207607,Uniformly randomized Markov,0.9906293572879243
"Beta(2,2)",0.5,0.0499997232432935,138,1200,0.3,WSR running intersection,0.030884536355733516,Deterministic Markov,1.1099349324838954
"Beta(2,2)",0.5,0.0499997232432935,138,1200,0.3,WSR running intersection,0.030884536355733516,Uniformly randomized Markov,1.1099349324838954
"Beta(2,2)",0.5,0.0499997232432935,138,1200,0.3,Bardenet--Maillard EBS,0.09053702438431266,As published,3.2537385340621925
"Beta(2,2)",0.5,0.0499997232432935,138,1200,0.3,Shekhar--Ramdas AS-CI,0.14996970224764627,As published,5.389642551909948
"Beta(2,2)",0.5,0.0499997232432935,138,2000,0.5,Bridge-efficient betting,0.018422800581902266,Deterministic Markov,1.0113476687064422
"Beta(2,2)",0.5,0.0499997232432935,138,2000,0.5,Bridge-efficient betting,0.018081285059452057,Uniformly randomized Markov,0.992599654476924
"Beta(2,2)",0.5,0.0499997232432935,138,2000,0.5,WSR running intersection,0.01918341126292944,Deterministic Markov,1.0531025493300603
"Beta(2,2)",0.5,0.0499997232432935,138,2000,0.5,WSR running intersection,0.017666334751993418,Uniformly randomized Markov,0.9698203259914617
"Beta(2,2)",0.5,0.0499997232432935,138,2000,0.5,Bardenet--Maillard EBS,0.056721202983199326,As published,3.1137967405257703
"Beta(2,2)",0.5,0.0499997232432935,138,2000,0.5,Shekhar--Ramdas AS-CI,0.09665770383868483,As published,5.3061717193965245
"Beta(2,2)",0.5,0.0499997232432935,138,2800,0.7,Bridge-efficient betting,0.01215345896780512,Deterministic Markov,1.019138288975331
"Beta(2,2)",0.5,0.0499997232432935,138,2800,0.7,Bridge-efficient betting,0.012101716920733696,Uniformly randomized Markov,1.014799417098597
"Beta(2,2)",0.5,0.0499997232432935,138,2800,0.7,WSR running intersection,0.014633674174547084,Deterministic Markov,1.2271187732790596
"Beta(2,2)",0.5,0.0499997232432935,138,2800,0.7,WSR running intersection,0.013861517887562624,Uniformly randomized Markov,1.1623689733065992
"Beta(2,2)",0.5,0.0499997232432935,138,2800,0.7,Bardenet--Maillard EBS,0.03909617371138019,As published,3.2784417742510477
"Beta(2,2)",0.5,0.0499997232432935,138,2800,0.7,Shekhar--Ramdas AS-CI,0.061978092580007305,As published,5.197223884432185
"Beta(2,2)",0.5,0.0499997232432935,138,3200,0.8,Bridge-efficient betting,0.00940154995769249,Deterministic Markov,1.0322247792531518
"Beta(2,2)",0.5,0.0499997232432935,138,3200,0.8,Bridge-efficient betting,0.009071614965796004,Uniformly randomized Markov,0.996000212483756
"Beta(2,2)",0.5,0.0499997232432935,138,3200,0.8,WSR running intersection,0.012460053898394163,Deterministic Markov,1.3680272340869446
"Beta(2,2)",0.5,0.0499997232432935,138,3200,0.8,WSR running intersection,0.010652352310717095,Uniformly randomized Markov,1.1695541758473527
"Beta(2,2)",0.5,0.0499997232432935,138,3200,0.8,Bardenet--Maillard EBS,0.032330814276257724,As published,3.549698483714247
"Beta(2,2)",0.5,0.0499997232432935,138,3200,0.8,Shekhar--Ramdas AS-CI,0.04660039619344847,As published,5.116399305471318
"Beta(2,2)",0.5,0.0499997232432935,138,3600,0.9,Bridge-efficient betting,0.0064423408359289835,Deterministic Markov,1.0609863071247003
"Beta(2,2)",0.5,0.0499997232432935,138,3600,0.9,Bridge-efficient betting,0.006315079331398132,Uniformly randomized Markov,1.0400276653561218
"Beta(2,2)",0.5,0.0499997232432935,138,3600,0.9,WSR running intersection,0.009512785635888421,Deterministic Markov,1.5666565242872241
"Beta(2,2)",0.5,0.0499997232432935,138,3600,0.9,WSR running intersection,0.009257583413273096,Uniformly randomized Markov,1.524627381365666
"Beta(2,2)",0.5,0.0499997232432935,138,3600,0.9,Bardenet--Maillard EBS,0.025866162600292286,As published,4.259887055915723
"Beta(2,2)",0.5,0.0499997232432935,138,3600,0.9,Shekhar--Ramdas AS-CI,0.03003522523350899,As published,4.946488165673729
"Beta(2,2)",0.5,0.0499997232432935,139,400,0.1,Bridge-efficient betting,0.056630531698465214,Deterministic Markov,1.0362730674638698
"Beta(2,2)",0.5,0.0499997232432935,139,400,0.1,Bridge-efficient betting,0.05521862441673864,Uniformly randomized Markov,1.010436801302713
"Beta(2,2)",0.5,0.0499997232432935,139,400,0.1,WSR running intersection,0.06372782858088605,Deterministic Markov,1.1661453711570262
"Beta(2,2)",0.5,0.0499997232432935,139,400,0.1,WSR running intersection,0.06033819783478972,Uniformly randomized Markov,1.1041190587513758
"Beta(2,2)",0.5,0.0499997232432935,139,400,0.1,Bardenet--Maillard EBS,0.23030968641778843,As published,4.2144002193303045
"Beta(2,2)",0.5,0.0499997232432935,139,400,0.1,Shekhar--Ramdas AS-CI,0.2916307636355887,As published,5.33650483115052
"Beta(2,2)",0.5,0.0499997232432935,139,1200,0.3,Bridge-efficient betting,0.027795642148703392,Deterministic Markov,0.9989256058862693
"Beta(2,2)",0.5,0.0499997232432935,139,1200,0.3,Bridge-efficient betting,0.027270339243113895,Uniformly randomized Markov,0.9800471601057215
"Beta(2,2)",0.5,0.0499997232432935,139,1200,0.3,WSR running intersection,0.031039698608219424,Deterministic Markov,1.1155111859932028
"Beta(2,2)",0.5,0.0499997232432935,139,1200,0.3,WSR running intersection,0.029255405068397355,Uniformly randomized Markov,1.0513868712603316
"Beta(2,2)",0.5,0.0499997232432935,139,1200,0.3,Bardenet--Maillard EBS,0.08992389251690974,As published,3.2317036726671224
"Beta(2,2)",0.5,0.0499997232432935,139,1200,0.3,Shekhar--Ramdas AS-CI,0.14885934353550034,As published,5.3497382480860765
"Beta(2,2)",0.5,0.0499997232432935,139,2000,0.5,Bridge-efficient betting,0.018668508157134056,Deterministic Markov,1.02483615989916
"Beta(2,2)",0.5,0.0499997232432935,139,2000,0.5,Bridge-efficient betting,0.018125067465007305,Uniformly randomized Markov,0.9950031562459307
"Beta(2,2)",0.5,0.0499997232432935,139,2000,0.5,WSR running intersection,0.02141354652121663,Deterministic Markov,1.1755292175416479
"Beta(2,2)",0.5,0.0499997232432935,139,2000,0.5,WSR running intersection,0.019616855774074793,Uniformly randomized Markov,1.0768971452663094
"Beta(2,2)",0.5,0.0499997232432935,139,2000,0.5,Bardenet--Maillard EBS,0.05678287743446658,As published,3.1171824533673433
"Beta(2,2)",0.5,0.0499997232432935,139,2000,0.5,Shekhar--Ramdas AS-CI,0.09662963158203475,As published,5.304630650155061
"Beta(2,2)",0.5,0.0499997232432935,139,2800,0.7,Bridge-efficient betting,0.012044182978570461,Deterministic Markov,1.0099748610993895
"Beta(2,2)",0.5,0.0499997232432935,139,2800,0.7,Bridge-efficient betting,0.011350479349493847,Uniformly randomized Markov,0.9518037732250708
"Beta(2,2)",0.5,0.0499997232432935,139,2800,0.7,WSR running intersection,0.014923629350960255,Deterministic Markov,1.2514332028708375
"Beta(2,2)",0.5,0.0499997232432935,139,2800,0.7,WSR running intersection,0.011459304951131344,Uniformly randomized Markov,0.9609294334789417
"Beta(2,2)",0.5,0.0499997232432935,139,2800,0.7,Bardenet--Maillard EBS,0.03901954879311825,As published,3.2720163287628776
"Beta(2,2)",0.5,0.0499997232432935,139,2800,0.7,Shekhar--Ramdas AS-CI,0.06223242847105648,As published,5.218551429579251
"Beta(2,2)",0.5,0.0499997232432935,139,3200,0.8,Bridge-efficient betting,0.00946256723254879,Deterministic Markov,1.0389240515383178
"Beta(2,2)",0.5,0.0499997232432935,139,3200,0.8,Bridge-efficient betting,0.009422829188406423,Uniformly randomized Markov,1.0345610907470235
"Beta(2,2)",0.5,0.0499997232432935,139,3200,0.8,WSR running intersection,0.012422151118516855,Deterministic Markov,1.3638657725441143
"Beta(2,2)",0.5,0.0499997232432935,139,3200,0.8,WSR running intersection,0.012422151118516855,Uniformly randomized Markov,1.3638657725441143
"Beta(2,2)",0.5,0.0499997232432935,139,3200,0.8,Bardenet--Maillard EBS,0.03231171841620095,As published,3.5476018911289335
"Beta(2,2)",0.5,0.0499997232432935,139,3200,0.8,Shekhar--Ramdas AS-CI,0.046660432216451386,As published,5.122990843129502
"Beta(2,2)",0.5,0.0499997232432935,139,3600,0.9,Bridge-efficient betting,0.006389638315886237,Deterministic Markov,1.0523067520467586
"Beta(2,2)",0.5,0.0499997232432935,139,3600,0.9,Bridge-efficient betting,0.0063175018876790445,Uniformly randomized Markov,1.040426635095188
"Beta(2,2)",0.5,0.0499997232432935,139,3600,0.9,WSR running intersection,0.009394225385040034,Deterministic Markov,1.547130888198883
"Beta(2,2)",0.5,0.0499997232432935,139,3600,0.9,WSR running intersection,0.00884816134348504,Uniformly randomized Markov,1.4571998389641247
"Beta(2,2)",0.5,0.0499997232432935,139,3600,0.9,Bardenet--Maillard EBS,0.025869108228445237,As published,4.260372170133637
"Beta(2,2)",0.5,0.0499997232432935,139,3600,0.9,Shekhar--Ramdas AS-CI,0.030050931512065837,As published,4.94907482585038
"Beta(2,2)",0.5,0.0499997232432935,140,400,0.1,Bridge-efficient betting,0.05906389709562054,Deterministic Markov,1.0808008327654082
"Beta(2,2)",0.5,0.0499997232432935,140,400,0.1,Bridge-efficient betting,0.0564700718969105,Uniformly randomized Markov,1.0333368391471887
"Beta(2,2)",0.5,0.0499997232432935,140,400,0.1,WSR running intersection,0.06296498738229278,Deterministic Markov,1.1521862617306267
"Beta(2,2)",0.5,0.0499997232432935,140,400,0.1,WSR running intersection,0.0602476003579796,Uniformly randomized Markov,1.1024612299727516
"Beta(2,2)",0.5,0.0499997232432935,140,400,0.1,Bardenet--Maillard EBS,0.23484745279803665,As published,4.297436082587469
"Beta(2,2)",0.5,0.0499997232432935,140,400,0.1,Shekhar--Ramdas AS-CI,0.29145097549718924,As published,5.333214916680621
"Beta(2,2)",0.5,0.0499997232432935,140,1200,0.3,Bridge-efficient betting,0.02873853677883742,Deterministic Markov,1.0328115504762374
"Beta(2,2)",0.5,0.0499997232432935,140,1200,0.3,Bridge-efficient betting,0.02813644157722589,Uniformly randomized Markov,1.0111733270866379
"Beta(2,2)",0.5,0.0499997232432935,140,1200,0.3,WSR running intersection,0.033641366288065966,Deterministic Markov,1.2090104636678027
"Beta(2,2)",0.5,0.0499997232432935,140,1200,0.3,WSR running intersection,0.031266030296683456,Uniformly randomized Markov,1.1236451415902942
"Beta(2,2)",0.5,0.0499997232432935,140,1200,0.3,Bardenet--Maillard EBS,0.09201585878596569,As published,3.3068851943470534
"Beta(2,2)",0.5,0.0499997232432935,140,1200,0.3,Shekhar--Ramdas AS-CI,0.14819577343131313,As published,5.325890726779426
"Beta(2,2)",0.5,0.0499997232432935,140,2000,0.5,Bridge-efficient betting,0.01880686730146408,Deterministic Markov,1.0324315956441383
"Beta(2,2)",0.5,0.0499997232432935,140,2000,0.5,Bridge-efficient betting,0.018310082610696554,Uniformly randomized Markov,1.0051598441738248
"Beta(2,2)",0.5,0.0499997232432935,140,2000,0.5,WSR running intersection,0.02288892911747098,Deterministic Markov,1.256522589995437
"Beta(2,2)",0.5,0.0499997232432935,140,2000,0.5,WSR running intersection,0.02034696936607361,Uniformly randomized Markov,1.1169778417856138
"Beta(2,2)",0.5,0.0499997232432935,140,2000,0.5,Bardenet--Maillard EBS,0.057162114450233004,As published,3.1380012463666733
"Beta(2,2)",0.5,0.0499997232432935,140,2000,0.5,Shekhar--Ramdas AS-CI,0.09669656825961193,As published,5.308305240916529
"Beta(2,2)",0.5,0.0499997232432935,140,2800,0.7,Bridge-efficient betting,0.012367406208068032,Deterministic Markov,1.037079010620925
"Beta(2,2)",0.5,0.0499997232432935,140,2800,0.7,Bridge-efficient betting,0.011432901117950811,Uniformly randomized Markov,0.9587153183499664
"Beta(2,2)",0.5,0.0499997232432935,140,2800,0.7,WSR running intersection,0.015372692607343197,Deterministic Markov,1.2890897712571834
"Beta(2,2)",0.5,0.0499997232432935,140,2800,0.7,WSR running intersection,0.01106728781014682,Uniformly randomized Markov,0.9280565139775628
"Beta(2,2)",0.5,0.0499997232432935,140,2800,0.7,Bardenet--Maillard EBS,0.03916082306310259,As published,3.283862998766
"Beta(2,2)",0.5,0.0499997232432935,140,2800,0.7,Shekhar--Ramdas AS-CI,0.06205930385692926,As published,5.204033922794679
"Beta(2,2)",0.5,0.0499997232432935,140,3200,0.8,Bridge-efficient betting,0.009396901726722695,Deterministic Markov,1.031714435830173
"Beta(2,2)",0.5,0.0499997232432935,140,3200,0.8,Bridge-efficient betting,0.009172993712126987,Uniformly randomized Markov,1.0071308935441525
"Beta(2,2)",0.5,0.0499997232432935,140,3200,0.8,WSR running intersection,0.012624607235193042,Deterministic Markov,1.3860940456783262
"Beta(2,2)",0.5,0.0499997232432935,140,3200,0.8,WSR running intersection,0.011377699859440371,Uniformly randomized Markov,1.249192290491426
"Beta(2,2)",0.5,0.0499997232432935,140,3200,0.8,Bardenet--Maillard EBS,0.032372324779112505,As published,3.55425604814126
"Beta(2,2)",0.5,0.0499997232432935,140,3200,0.8,Shekhar--Ramdas AS-CI,0.04655948010039562,As published,5.111907003105279
"Beta(2,2)",0.5,0.0499997232432935,140,3600,0.9,Bridge-efficient betting,0.006391358468681552,Deterministic Markov,1.0525900432616246
"Beta(2,2)",0.5,0.0499997232432935,140,3600,0.9,Bridge-efficient betting,0.006177246756851662,Uniformly randomized Markov,1.0173280786695595
"Beta(2,2)",0.5,0.0499997232432935,140,3600,0.9,WSR running intersection,0.009284036234021076,Deterministic Markov,1.5289838848964799
"Beta(2,2)",0.5,0.0499997232432935,140,3600,0.9,WSR running intersection,0.009098665602505163,Uniformly randomized Markov,1.4984552763067913
"Beta(2,2)",0.5,0.0499997232432935,140,3600,0.9,Bardenet--Maillard EBS,0.025819459682828616,As published,4.252195572774163
"Beta(2,2)",0.5,0.0499997232432935,140,3600,0.9,Shekhar--Ramdas AS-CI,0.029961595744236846,As published,4.934362157145486
"Beta(2,2)",0.5,0.0499997232432935,141,400,0.1,Bridge-efficient betting,0.05930035142227996,Deterministic Markov,1.0851276727765025
